SaleID,CustomerID,DealerID,Brand,CarModel,SaleAmount,SaleDate
5553,9663,8636,Ford,Model_C,49261,2025-07-04
5554,3572,1366,Honda,Model_A,27455,2025-06-17
5555,431,7449,Tesla,Model_A,18713,2025-10-03
5556,2722,949,Mercedes-Benz,Model_C,70140,2025-11-19
5557,3762,8379,Tesla,Model_C,54933,2025-07-08
5558,8548,4958,Hyundai,Model_B,36346,2025-12-09
5559,6406,8960,Honda,Model_D,40183,2025-03-27
5560,3149,775,Toyota,Model_B,71841,2025-08-08
5561,6406,3222,Tesla,Model_C,46352,2025-01-17
5562,1143,5427,Honda,Model_A,76638,2025-12-26
5563,7462,8111,Audi,Model_B,29039,2025-07-17
5564,3033,6726,Honda,Model_C,60399,2025-12-10
5565,6497,4330,Hyundai,Model_C,44374,2025-06-08
5566,1091,1010,Toyota,Model_B,79975,2025-07-28
5567,7011,9154,Nissan,Model_D,35304,2025-03-16
5568,5229,7283,Honda,Model_C,49300,2025-10-03
5569,2883,6110,Hyundai,Model_B,55617,2025-02-22
5570,6643,5655,BMW,Model_D,52191,2025-05-09
5571,7397,4121,Toyota,Model_A,58706,2025-12-11
5572,9033,6765,Kia,Model_C,75659,2025-10-27
5573,2814,7285,Ford,Model_C,31785,2025-06-28
5574,2773,8680,BMW,Model_B,32981,2025-01-27
5575,2266,3086,Toyota,Model_A,23936,2025-03-24
5576,9512,4622,BMW,Model_D,21893,2025-12-11
5577,594,1754,Toyota,Model_B,69944,2025-11-08
5578,9365,4891,Honda,Model_C,58444,2025-03-22
5579,9657,920,Toyota,Model_C,17652,2025-02-15
5580,7912,4264,Nissan,Model_A,52178,2025-03-17
5581,3320,2302,Mercedes-Benz,Model_C,68621,2025-02-04
5582,100,9676,Kia,Model_D,17021,2025-11-26
5583,2903,4852,Nissan,Model_A,19801,2025-07-19
5584,9979,3658,Mercedes-Benz,Model_D,57178,2025-09-25
5585,7422,7591,Kia,Model_B,54849,2025-08-09
5586,6378,7225,Nissan,Model_B,74892,2025-01-23
5587,7567,2407,Honda,Model_D,70260,2025-09-06
5588,1201,9600,Ford,Model_D,54564,2025-01-23
5589,911,6626,Audi,Model_C,77236,2025-07-10
5590,2912,8732,Tesla,Model_B,34729,2025-06-22
5591,7243,6342,BMW,Model_C,48614,2025-12-15
5592,3161,1592,Honda,Model_A,72056,2025-04-12
5593,4725,2955,Hyundai,Model_D,45787,2025-05-11
5594,6681,4765,Mercedes-Benz,Model_B,22856,2025-04-06
5595,8789,1810,Hyundai,Model_D,20096,2025-04-14
5596,8194,3042,BMW,Model_B,79096,2025-11-24
5597,2381,562,Mercedes-Benz,Model_D,15250,2025-09-10
5598,6328,7243,Mercedes-Benz,Model_A,45814,2025-03-10
5599,8661,752,Honda,Model_D,55898,2025-10-20
5600,7918,1677,Tesla,Model_A,50436,2025-05-18
5601,1333,5222,Ford,Model_D,44600,2025-12-04
5602,1186,5881,Ford,Model_D,36072,2025-12-01
5603,7632,3350,Kia,Model_A,70790,2025-04-06
5604,582,4978,Toyota,Model_D,70131,2025-04-25
5605,2668,2798,BMW,Model_D,26265,2025-11-17
5606,1566,9527,Tesla,Model_A,67405,2025-02-26
5607,1345,3476,Toyota,Model_D,30008,2025-07-13
5608,1476,9824,Kia,Model_D,73838,2025-02-19
5609,7203,9664,Kia,Model_D,49358,2025-02-13
5610,2838,6573,Kia,Model_D,21198,2025-05-03
5611,7104,8941,Ford,Model_D,58517,2025-12-12
5612,9513,8078,Toyota,Model_A,44175,2025-04-06
5613,1819,2262,Tesla,Model_A,58763,2025-12-05
5614,1396,5806,Honda,Model_D,73301,2025-11-01
5615,9941,6605,Ford,Model_D,29349,2025-02-26
5616,7026,7781,BMW,Model_C,78153,2025-10-20
5617,2454,9080,Mercedes-Benz,Model_B,43267,2025-08-17
5618,6786,1512,Tesla,Model_C,15612,2025-06-10
5619,8879,5712,Honda,Model_B,16132,2025-07-04
5620,2076,6186,Audi,Model_D,72430,2025-04-16
5621,207,1744,Mercedes-Benz,Model_C,55541,2025-11-28
5622,8229,7475,Tesla,Model_A,74483,2025-12-23
5623,6014,8624,Nissan,Model_B,64765,2025-08-18
5624,1608,2381,Hyundai,Model_B,29083,2025-12-19
5625,9221,1257,Nissan,Model_D,73159,2025-12-22
5626,9473,3505,Kia,Model_D,74378,2025-05-06
5627,1927,5179,Honda,Model_A,74615,2025-12-05
5628,6404,1091,Toyota,Model_A,62437,2025-03-17
5629,2473,7852,Tesla,Model_C,39743,2025-11-12
5630,3132,9944,Nissan,Model_B,78998,2025-08-14
5631,7654,3741,Ford,Model_D,64435,2025-05-06
5632,7138,6802,Tesla,Model_D,28874,2025-01-03
5633,4295,2179,BMW,Model_C,58160,2025-03-16
5634,4387,3922,Mercedes-Benz,Model_A,75662,2025-08-03
5635,6654,2324,Tesla,Model_D,43573,2025-05-16
5636,8660,5040,Audi,Model_D,16844,2025-11-11
5637,6290,4112,Honda,Model_B,20218,2025-12-01
5638,6568,6584,Kia,Model_A,62460,2025-03-20
5639,8127,2352,Nissan,Model_C,36859,2025-02-07
5640,5812,6729,Toyota,Model_A,19991,2025-11-09
5641,8526,233,Kia,Model_A,18836,2025-07-21
5642,5550,9727,Hyundai,Model_A,77990,2025-04-21
5643,6542,3563,Ford,Model_D,26247,2025-04-16
5644,5282,355,Hyundai,Model_C,28733,2025-03-06
5645,6871,165,Ford,Model_D,51706,2025-05-13
5646,2988,4641,Toyota,Model_D,74045,2025-12-17
5647,3353,7405,Hyundai,Model_C,61979,2025-06-17
5648,7919,892,Ford,Model_B,64275,2025-01-16
5649,1068,706,Hyundai,Model_D,35037,2025-01-24
5650,367,6761,Tesla,Model_C,21945,2025-06-17
5651,6308,8113,Nissan,Model_C,59130,2025-03-10
5652,371,8796,Tesla,Model_C,69811,2025-02-11
5653,6059,278,Tesla,Model_C,47235,2025-07-09
5654,5017,9470,Kia,Model_B,71721,2025-10-06
5655,1571,4984,Audi,Model_A,52362,2025-07-10
5656,2723,4514,Toyota,Model_C,65223,2025-04-13
5657,5994,4766,Hyundai,Model_A,53719,2025-02-23
5658,6984,825,Toyota,Model_B,61427,2025-03-05
5659,6997,5422,Kia,Model_D,72439,2025-10-20
5660,2570,6881,Kia,Model_B,34813,2025-04-28
5661,4556,1594,Tesla,Model_A,70649,2025-05-17
5662,696,8802,Nissan,Model_D,38630,2025-12-21
5663,9150,6259,Honda,Model_C,41697,2025-10-05
5664,1909,1261,Nissan,Model_B,68621,2025-11-13
5665,8820,7608,Hyundai,Model_D,33039,2025-02-06
5666,2846,8328,Tesla,Model_D,46829,2025-01-22
5667,4107,4375,Mercedes-Benz,Model_D,67625,2025-02-18
5668,6342,9253,Mercedes-Benz,Model_A,29907,2025-10-02
5669,4161,603,Audi,Model_A,48259,2025-07-05
5670,8531,3793,Hyundai,Model_C,56573,2025-08-04
5671,4616,3016,Tesla,Model_A,53449,2025-04-03
5672,9759,1364,Ford,Model_A,24870,2025-06-26
5673,9550,5489,BMW,Model_C,29052,2025-11-05
5674,4722,1955,Ford,Model_D,42164,2025-07-23
5675,2914,743,Kia,Model_C,40691,2025-07-26
5676,712,58,Ford,Model_C,67124,2025-05-03
5677,1145,1264,Honda,Model_B,16888,2025-02-12
5678,553,2535,Kia,Model_A,71455,2025-06-12
5679,4167,2479,Tesla,Model_D,58949,2025-02-21
5680,4473,1059,Toyota,Model_C,75122,2025-06-05
5681,8544,8784,Tesla,Model_D,34020,2025-12-14
5682,8307,8371,Toyota,Model_A,61388,2025-11-09
5683,5249,2560,Kia,Model_A,36982,2025-12-04
5684,8224,6046,Mercedes-Benz,Model_D,33123,2025-02-28
5685,3309,7967,Ford,Model_A,21913,2025-03-06
5686,3423,1273,Mercedes-Benz,Model_C,51607,2025-09-13
5687,3752,6805,Kia,Model_A,26483,2025-10-11
5688,6023,4390,Audi,Model_C,64503,2025-10-23
5689,9772,7328,Hyundai,Model_B,71137,2025-07-12
5690,8013,624,Toyota,Model_C,41903,2025-03-17
5691,4747,4650,BMW,Model_B,55745,2025-11-02
5692,8867,1444,Honda,Model_D,17843,2025-12-27
5693,9755,6734,Ford,Model_B,52053,2025-12-11
5694,7105,1499,BMW,Model_D,21098,2025-06-26
5695,1676,139,Toyota,Model_B,47484,2025-05-21
5696,9369,2431,Honda,Model_B,15588,2025-10-14
5697,8399,6330,Toyota,Model_A,60456,2025-12-16
5698,7648,5373,Tesla,Model_A,38712,2025-06-26
5699,5416,6320,Ford,Model_B,52697,2025-11-10
5700,8139,6817,Mercedes-Benz,Model_D,70539,2025-12-20
5701,1032,4621,Hyundai,Model_D,48438,2025-06-20
5702,113,9496,Hyundai,Model_A,54474,2025-12-18
5703,475,9609,Hyundai,Model_A,38479,2025-07-01
5704,3526,2100,Kia,Model_D,65082,2025-03-24
5705,5573,1593,Toyota,Model_B,21357,2025-06-28
5706,4065,413,Audi,Model_D,68246,2025-01-08
5707,3718,13,Ford,Model_C,41888,2025-08-16
5708,6864,6881,Audi,Model_D,62959,2025-01-14
5709,4813,1471,Toyota,Model_A,79459,2025-10-22
5710,1088,126,Tesla,Model_B,73778,2025-10-20
5711,7109,8118,Ford,Model_B,33597,2025-09-11
5712,5756,1892,Hyundai,Model_D,17352,2025-04-09
5713,3327,4640,Nissan,Model_A,43775,2025-02-22
5714,820,866,BMW,Model_C,68522,2025-08-21
5715,669,5482,Audi,Model_B,57761,2025-04-21
5716,5048,9710,Mercedes-Benz,Model_B,56013,2025-08-10
5717,8040,6142,Toyota,Model_D,28639,2025-07-18
5718,5524,3419,Nissan,Model_B,48245,2025-07-24
5719,3359,6158,Nissan,Model_B,31500,2025-11-03
5720,1046,5962,Ford,Model_C,42430,2025-05-26
5721,1661,6543,Hyundai,Model_A,43277,2025-05-07
5722,3727,423,Hyundai,Model_C,18996,2025-12-13
5723,9339,6976,Hyundai,Model_A,33083,2025-09-05
5724,6311,9143,Ford,Model_D,24256,2025-06-14
5725,4039,4059,Toyota,Model_A,53094,2025-11-05
5726,2542,4563,Honda,Model_A,46073,2025-08-04
5727,6024,5767,BMW,Model_D,76562,2025-08-08
5728,1846,7922,Mercedes-Benz,Model_B,66484,2025-02-04
5729,5607,2167,Honda,Model_B,68693,2025-07-24
5730,9856,3891,Kia,Model_A,52865,2025-10-16
5731,647,7702,BMW,Model_C,38852,2025-02-08
5732,1536,386,BMW,Model_D,65454,2025-09-17
5733,7040,3187,Hyundai,Model_C,21580,2025-03-08
5734,157,7740,Hyundai,Model_D,64713,2025-08-10
5735,5124,4084,Tesla,Model_D,17362,2025-10-13
5736,4155,2550,Ford,Model_C,42104,2025-04-17
5737,5962,1113,Kia,Model_A,77489,2025-04-04
5738,2530,1043,Nissan,Model_A,34654,2025-05-05
5739,3144,8865,Honda,Model_C,36723,2025-05-02
5740,4012,2262,Tesla,Model_C,21726,2025-06-09
5741,7097,4116,Ford,Model_B,38852,2025-06-19
5742,2282,2236,Tesla,Model_A,74031,2025-10-06
5743,155,7706,Mercedes-Benz,Model_C,20125,2025-11-04
5744,4811,8488,Kia,Model_B,54859,2025-11-23
5745,7978,8328,BMW,Model_B,56784,2025-09-10
5746,5295,3153,Audi,Model_A,64657,2025-03-25
5747,9375,2045,Kia,Model_D,67911,2025-01-28
5748,4416,196,Toyota,Model_B,63151,2025-07-18
5749,7358,687,Honda,Model_D,24492,2025-02-12
5750,1423,8736,Mercedes-Benz,Model_D,78099,2025-05-09
5751,684,1018,Toyota,Model_C,31616,2025-11-08
5752,1477,2651,Ford,Model_B,61705,2025-07-10
5753,9554,3044,BMW,Model_B,43983,2025-03-10
5754,5050,5882,Toyota,Model_B,48007,2025-10-07
5755,4991,7887,Kia,Model_C,77801,2025-10-19
5756,5254,3004,BMW,Model_B,70605,2025-06-07
5757,7749,7789,Mercedes-Benz,Model_B,25332,2025-11-14
5758,7244,1035,Kia,Model_C,50939,2025-05-08
5759,5636,1997,Mercedes-Benz,Model_C,74690,2025-05-24
5760,6629,2202,Kia,Model_A,36158,2025-06-08
5761,8246,5952,Hyundai,Model_C,50484,2025-09-11
5762,9365,9660,Honda,Model_A,29400,2025-05-16
5763,7524,4130,Mercedes-Benz,Model_C,66485,2025-09-11
5764,3467,9957,Honda,Model_A,64375,2025-02-08
5765,896,8732,BMW,Model_B,63267,2025-02-06
5766,1716,6993,Honda,Model_D,42497,2025-03-12
5767,1499,9416,Tesla,Model_B,70045,2025-11-04
5768,494,2425,Nissan,Model_B,29318,2025-02-05
5769,7161,5339,Ford,Model_A,15111,2025-01-15
5770,4644,8954,Audi,Model_D,19949,2025-01-12
5771,4191,8567,Mercedes-Benz,Model_A,32955,2025-04-28
5772,9112,870,Toyota,Model_D,41810,2025-07-11
5773,8505,1266,Hyundai,Model_B,55772,2025-04-13
5774,2551,2393,BMW,Model_B,76305,2025-10-07
5775,6308,4523,Kia,Model_C,32531,2025-10-22
5776,5094,7061,Hyundai,Model_B,15990,2025-06-10
5777,8569,9135,Audi,Model_C,18369,2025-08-07
5778,2463,6033,Tesla,Model_A,41787,2025-03-22
5779,933,7880,Tesla,Model_B,42215,2025-10-05
5780,5972,3055,BMW,Model_B,17607,2025-10-20
5781,6633,6847,Ford,Model_D,79502,2025-03-11
5782,550,7978,Toyota,Model_A,23866,2025-01-01
5783,9009,4658,Toyota,Model_D,38943,2025-09-17
5784,2636,2136,Ford,Model_D,23324,2025-11-10
5785,8399,5257,Nissan,Model_B,72811,2025-02-16
5786,8422,5479,Audi,Model_D,48103,2025-11-16
5787,3363,4475,Toyota,Model_C,30260,2025-09-13
5788,7855,6624,Tesla,Model_D,74528,2025-01-22
5789,3088,7878,BMW,Model_D,52071,2025-07-16
5790,2320,9101,Toyota,Model_B,41788,2025-08-04
5791,9422,9450,Nissan,Model_C,59849,2025-07-24
5792,6049,542,Honda,Model_B,27659,2025-06-16
5793,8623,2387,Ford,Model_B,56932,2025-10-09
5794,7553,600,Audi,Model_B,35059,2025-01-14
5795,2487,6162,Ford,Model_C,59302,2025-04-13
5796,5119,5062,Honda,Model_C,50310,2025-08-26
5797,8029,7212,Mercedes-Benz,Model_C,52360,2025-12-19
5798,4516,1990,Audi,Model_B,39842,2025-09-25
5799,87,8876,Nissan,Model_A,53412,2025-04-06
5800,323,7191,Nissan,Model_D,33686,2025-05-24
5801,8631,1066,Tesla,Model_C,77317,2025-06-05
5802,5500,3771,Nissan,Model_A,56052,2025-03-25
5803,5756,5269,Ford,Model_C,16846,2025-01-25
5804,3154,833,Audi,Model_D,75458,2025-04-24
5805,7793,6712,Toyota,Model_B,45827,2025-09-16
5806,920,3260,BMW,Model_B,72891,2025-02-27
5807,5550,8207,BMW,Model_D,28645,2025-01-07
5808,2058,8371,Hyundai,Model_D,45502,2025-05-08
5809,6302,370,Mercedes-Benz,Model_B,30815,2025-07-05
5810,8988,1871,Tesla,Model_C,15420,2025-07-28
5811,652,9674,Mercedes-Benz,Model_D,79015,2025-02-18
5812,8374,8472,Toyota,Model_D,59139,2025-10-21
5813,5659,1180,BMW,Model_A,53365,2025-02-25
5814,4514,2677,Nissan,Model_D,44363,2025-04-25
5815,256,7320,Mercedes-Benz,Model_D,67445,2025-09-24
5816,6375,3348,Audi,Model_D,34430,2025-07-27
5817,1255,997,Tesla,Model_A,26258,2025-08-15
5818,9853,4212,Nissan,Model_A,45879,2025-07-11
5819,5242,8395,Nissan,Model_B,29432,2025-10-03
5820,6707,2376,Tesla,Model_A,34253,2025-10-04
5821,4665,1950,Audi,Model_C,42272,2025-03-08
5822,3882,3381,Audi,Model_B,22200,2025-07-16
5823,2943,9517,Toyota,Model_A,30376,2025-08-05
5824,5027,8050,Toyota,Model_C,22805,2025-12-20
5825,5862,1415,BMW,Model_A,47011,2025-05-11
5826,6016,2411,Nissan,Model_A,56603,2025-01-07
5827,5747,2770,Toyota,Model_C,74551,2025-08-21
5828,559,9069,BMW,Model_B,69155,2025-11-05
5829,6810,3967,Toyota,Model_B,18540,2025-08-17
5830,3836,8143,Honda,Model_D,66563,2025-05-05
5831,9937,4513,Kia,Model_A,24601,2025-11-12
5832,8003,9995,Audi,Model_A,70349,2025-12-06
5833,3094,3112,Honda,Model_D,79177,2025-01-27
5834,3264,844,Audi,Model_B,59493,2025-11-12
5835,6598,3942,Honda,Model_A,34130,2025-01-28
5836,2787,1545,Hyundai,Model_B,18268,2025-09-26
5837,242,4634,Toyota,Model_B,45080,2025-07-03
5838,7648,8009,Audi,Model_A,26057,2025-12-17
5839,9657,4095,BMW,Model_B,29364,2025-05-12
5840,4204,2254,Ford,Model_B,58863,2025-11-03
5841,7823,8182,Audi,Model_A,75670,2025-07-06
5842,1832,4494,Ford,Model_D,42207,2025-06-21
5843,7075,5548,Tesla,Model_A,46309,2025-07-05
5844,1107,4170,Honda,Model_D,29324,2025-06-02
5845,2280,1052,Mercedes-Benz,Model_B,20401,2025-01-13
5846,1971,2000,Mercedes-Benz,Model_A,79297,2025-01-24
5847,6386,4639,Hyundai,Model_C,77258,2025-09-06
5848,108,407,Nissan,Model_C,64579,2025-02-23
5849,2083,4431,Mercedes-Benz,Model_C,23154,2025-07-04
5850,9773,5035,Kia,Model_C,31215,2025-08-01
5851,2494,3569,Audi,Model_D,54849,2025-09-27
5852,3843,2999,BMW,Model_B,64341,2025-12-27
5853,3996,6235,Tesla,Model_D,70019,2025-01-20
5854,9032,9311,Hyundai,Model_B,71817,2025-05-05
5855,5802,1088,Tesla,Model_A,22980,2025-04-26
5856,5191,8202,Audi,Model_A,59456,2025-03-04
5857,6118,6130,Hyundai,Model_B,32307,2025-09-19
5858,4092,24,Audi,Model_D,23074,2025-04-01
5859,1674,6624,Honda,Model_A,35231,2025-02-04
5860,2972,1074,Ford,Model_D,23034,2025-01-19
5861,75,6966,Honda,Model_A,61352,2025-03-24
5862,9364,6388,Tesla,Model_C,76626,2025-07-28
5863,9736,7695,Tesla,Model_A,27698,2025-05-19
5864,3185,1717,Kia,Model_B,62303,2025-10-07
5865,4980,8910,BMW,Model_C,38807,2025-08-10
5866,9441,484,Audi,Model_C,43824,2025-05-16
5867,1367,8046,Tesla,Model_A,35956,2025-06-14
5868,4781,8547,Nissan,Model_D,31562,2025-04-05
5869,2475,4290,Kia,Model_D,30251,2025-02-26
5870,8752,1650,Hyundai,Model_D,15127,2025-10-20
5871,3225,2614,Kia,Model_B,31483,2025-04-02
5872,9816,2453,Kia,Model_B,16277,2025-05-17
5873,2213,4123,Toyota,Model_A,67801,2025-06-05
5874,1152,7381,BMW,Model_A,18324,2025-02-22
5875,8550,7286,BMW,Model_B,60505,2025-11-06
5876,4665,7820,Honda,Model_C,58255,2025-03-11
5877,9127,9592,Nissan,Model_D,65282,2025-08-27
5878,3834,990,BMW,Model_A,64490,2025-07-19
5879,7301,2889,Audi,Model_A,76938,2025-09-25
5880,8357,6058,Audi,Model_C,17441,2025-08-08
5881,4737,3750,Honda,Model_A,74709,2025-11-18
5882,5811,7340,BMW,Model_C,40853,2025-10-25
5883,8449,7133,Tesla,Model_C,59878,2025-09-27
5884,9744,7762,Toyota,Model_A,79484,2025-06-23
5885,4700,2489,Ford,Model_D,17593,2025-10-24
5886,6026,6132,Tesla,Model_D,72494,2025-11-26
5887,2567,570,Toyota,Model_C,60535,2025-04-14
5888,8993,8599,Nissan,Model_A,51308,2025-10-14
5889,4480,3616,Hyundai,Model_B,70174,2025-09-06
5890,522,1677,Audi,Model_D,47051,2025-07-15
5891,1297,2683,Nissan,Model_C,75558,2025-11-09
5892,1263,1137,Hyundai,Model_B,56396,2025-01-20
5893,1765,2453,Tesla,Model_A,67751,2025-08-07
5894,6320,6556,Ford,Model_A,78740,2025-07-21
5895,2480,8138,Ford,Model_C,77744,2025-05-15
5896,193,9286,Nissan,Model_D,45839,2025-05-12
5897,222,7431,Honda,Model_D,24512,2025-04-19
5898,2542,5843,Ford,Model_D,59309,2025-06-22
5899,5973,5449,Tesla,Model_C,76104,2025-08-14
5900,8420,2010,Honda,Model_B,69931,2025-01-02
5901,5861,6872,Hyundai,Model_C,37671,2025-04-02
5902,4130,335,Tesla,Model_C,28055,2025-11-20
5903,3342,8697,Tesla,Model_B,73088,2025-11-15
5904,159,7790,Hyundai,Model_B,29891,2025-06-20
5905,2886,4687,Ford,Model_B,51606,2025-05-09
5906,9080,2122,BMW,Model_B,50701,2025-10-01
5907,1589,7725,Honda,Model_A,40986,2025-04-16
5908,8604,1240,Honda,Model_D,49220,2025-10-26
5909,3978,8906,BMW,Model_C,65410,2025-05-07
5910,4540,5460,Tesla,Model_A,23758,2025-09-10
5911,908,3574,Audi,Model_C,64426,2025-01-28
5912,6032,9055,Audi,Model_D,66319,2025-01-09
5913,1518,9297,BMW,Model_A,50847,2025-11-15
5914,3591,2128,BMW,Model_B,36408,2025-02-19
5915,5385,850,Nissan,Model_D,78169,2025-03-07
5916,4038,4993,Mercedes-Benz,Model_A,59240,2025-06-28
5917,9282,4004,Audi,Model_B,30929,2025-04-07
5918,7304,8541,Tesla,Model_B,58814,2025-11-08
5919,5349,8592,Toyota,Model_C,69568,2025-09-06
5920,9599,8699,Nissan,Model_C,52256,2025-12-17
5921,1112,4639,Audi,Model_A,36198,2025-10-11
5922,1096,5735,Hyundai,Model_D,46991,2025-05-13
5923,4932,2185,Ford,Model_D,28035,2025-01-02
5924,6801,3927,Kia,Model_C,45356,2025-01-09
5925,8585,7846,Toyota,Model_C,69703,2025-03-17
5926,735,4442,Audi,Model_A,54569,2025-03-20
5927,4777,4426,Tesla,Model_D,29056,2025-04-21
5928,7461,8006,Nissan,Model_B,48443,2025-01-09
5929,7347,668,Honda,Model_B,70053,2025-01-07
5930,7434,7043,Toyota,Model_C,53805,2025-02-19
5931,1608,8080,Nissan,Model_D,16398,2025-06-15
5932,9496,7337,BMW,Model_A,16340,2025-09-02
5933,2840,7996,Honda,Model_B,77342,2025-07-06
5934,2983,5204,Hyundai,Model_D,49100,2025-05-03
5935,9239,152,BMW,Model_B,23412,2025-03-03
5936,1915,3612,Audi,Model_D,55385,2025-11-24
5937,1115,9092,Kia,Model_D,71700,2025-01-16
5938,238,5055,Honda,Model_C,79493,2025-08-06
5939,4142,1454,Kia,Model_C,63626,2025-09-22
5940,4193,5740,BMW,Model_D,52129,2025-09-22
5941,1213,636,Hyundai,Model_B,62827,2025-05-01
5942,5959,3638,Mercedes-Benz,Model_D,70160,2025-05-19
5943,2994,3476,Toyota,Model_A,65391,2025-01-16
5944,9554,3807,Mercedes-Benz,Model_C,41616,2025-06-03
5945,3677,9663,Toyota,Model_D,78188,2025-11-06
5946,6361,7451,Mercedes-Benz,Model_C,70416,2025-04-24
5947,3689,6151,Ford,Model_C,62671,2025-10-19
5948,9258,1282,Tesla,Model_A,57816,2025-12-06
5949,7879,1613,Hyundai,Model_B,72162,2025-03-15
5950,3846,7893,Ford,Model_B,74687,2025-07-07
5951,8651,6917,Honda,Model_D,22223,2025-07-18
5952,1037,3160,Audi,Model_B,37231,2025-09-04
5953,8065,8306,Honda,Model_A,65999,2025-06-05
5954,4884,5255,Toyota,Model_B,35580,2025-08-21
5955,8769,3468,Hyundai,Model_C,26661,2025-02-25
5956,1909,3279,Hyundai,Model_D,55520,2025-07-03
5957,5079,4290,Mercedes-Benz,Model_A,18962,2025-06-15
5958,9574,9323,Tesla,Model_C,29456,2025-02-11
5959,2809,2666,Tesla,Model_A,22222,2025-01-22
5960,7640,4998,Kia,Model_C,37347,2025-01-13
5961,6054,3878,Toyota,Model_B,57873,2025-01-01
5962,6940,8804,Kia,Model_C,57705,2025-03-07
5963,2564,827,Mercedes-Benz,Model_B,69624,2025-01-21
5964,4736,2617,Ford,Model_C,45469,2025-01-09
5965,2565,8552,Mercedes-Benz,Model_C,18183,2025-02-07
5966,6611,7907,Ford,Model_C,37033,2025-01-18
5967,3884,2307,Toyota,Model_A,49595,2025-06-24
5968,9013,7254,Hyundai,Model_B,19253,2025-10-08
5969,2622,6279,Nissan,Model_C,33136,2025-11-13
5970,5021,3600,Honda,Model_A,23252,2025-10-04
5971,2207,442,Nissan,Model_D,43553,2025-11-11
5972,8514,3508,Hyundai,Model_D,22475,2025-11-23
5973,7704,8537,Kia,Model_B,15842,2025-09-24
5974,9745,2818,Tesla,Model_D,55372,2025-04-09
5975,9115,3492,Ford,Model_C,49055,2025-01-16
5976,4345,2305,Kia,Model_A,22821,2025-08-12
5977,1000,1562,Tesla,Model_D,37816,2025-05-15
5978,5699,531,BMW,Model_A,42406,2025-11-26
5979,8440,2008,Hyundai,Model_D,27535,2025-07-14
5980,5097,230,Nissan,Model_D,51706,2025-01-04
5981,2877,426,Toyota,Model_B,52107,2025-01-28
5982,8686,2000,Nissan,Model_D,62794,2025-01-22
5983,5033,7260,Kia,Model_C,78036,2025-10-11
5984,4863,4733,Toyota,Model_C,72917,2025-01-07
5985,8038,2664,Honda,Model_B,16773,2025-05-28
5986,1506,9099,Toyota,Model_C,51538,2025-03-19
5987,6681,281,Mercedes-Benz,Model_D,25273,2025-01-26
5988,9018,8182,BMW,Model_C,29454,2025-03-06
5989,1634,6001,Kia,Model_B,66722,2025-05-07
5990,9912,7966,Kia,Model_B,56184,2025-06-05
5991,3998,8307,Honda,Model_C,65236,2025-05-16
5992,5032,3436,Ford,Model_C,77785,2025-06-26
5993,7336,5797,Hyundai,Model_B,66710,2025-09-08
5994,5937,512,Kia,Model_C,60528,2025-05-03
5995,3094,9418,Toyota,Model_D,56942,2025-05-28
5996,4118,4070,Ford,Model_D,52269,2025-03-23
5997,44,3044,Ford,Model_B,23089,2025-03-08
5998,7420,136,BMW,Model_B,56593,2025-11-23
5999,2261,8607,Audi,Model_D,67128,2025-01-22
6000,2966,7108,Toyota,Model_A,56617,2025-06-05
6001,1002,6939,Honda,Model_A,64463,2025-09-10
6002,1790,397,Kia,Model_D,46059,2025-11-21
6003,7570,5526,BMW,Model_B,30874,2025-09-13
6004,3141,7936,Tesla,Model_B,75566,2025-07-24
6005,4842,2383,Honda,Model_D,50810,2025-06-23
6006,7722,2629,Ford,Model_A,68306,2025-12-09
6007,3662,6489,Nissan,Model_A,43770,2025-12-10
6008,3068,3473,Audi,Model_A,64702,2025-11-18
6009,7141,9874,Honda,Model_A,49242,2025-01-19
6010,8830,1704,Tesla,Model_C,35913,2025-06-23
6011,2146,7365,Hyundai,Model_B,47493,2025-01-01
6012,4119,1817,Toyota,Model_B,63158,2025-04-08
6013,6335,2624,Audi,Model_D,33770,2025-02-03
6014,6425,9896,Ford,Model_D,45899,2025-11-02
6015,3998,9042,Nissan,Model_B,59421,2025-12-03
6016,3670,7003,Mercedes-Benz,Model_A,67777,2025-04-14
6017,5364,7381,Honda,Model_D,49582,2025-09-20
6018,8019,2420,Nissan,Model_B,19723,2025-10-01
6019,1236,639,Honda,Model_C,77913,2025-06-09
6020,185,6142,Tesla,Model_C,33774,2025-09-16
6021,375,3614,Audi,Model_A,60564,2025-08-04
6022,7925,4386,Tesla,Model_C,54388,2025-01-26
6023,7770,2992,BMW,Model_B,49466,2025-06-07
6024,3846,7922,BMW,Model_D,24595,2025-04-01
6025,5420,7286,Kia,Model_B,75727,2025-12-02
6026,7571,2730,Kia,Model_D,68632,2025-10-08
6027,2002,8735,Hyundai,Model_C,26350,2025-12-21
6028,1660,8538,Kia,Model_B,39212,2025-04-20
6029,5868,6389,BMW,Model_C,76709,2025-11-18
6030,8061,4620,Ford,Model_B,31665,2025-04-24
6031,4786,9593,Toyota,Model_B,67342,2025-05-05
6032,6327,9583,Ford,Model_D,29525,2025-05-09
6033,4908,9192,BMW,Model_A,31459,2025-02-01
6034,6072,5051,Hyundai,Model_D,15712,2025-02-20
6035,3694,7430,Tesla,Model_B,51127,2025-07-16
6036,5194,7111,Kia,Model_A,66742,2025-08-07
